Sample in Buffer,Sample in Window,TRIGGER,cnn_core/start_i,cnn_core/conv_weight_ch1[199:0],cnn_core/conv_weight_ch2[199:0],cnn_core/conv_weight_ch3[199:0],cnn_core/FC_Weight_1[79:0],cnn_core/FC_Weight[79:0],cnn_core/FC_Bias[79:0],cnn_core/PE_data_in[71:0],cnn_core/Image_6rows[71:0],cnn_core/BUF1_out1[71:0],cnn_core/BUF1_out2[71:0],cnn_core/BUF1_out3[71:0],cnn_core/conv_weight_ch1_packed[39:0],cnn_core/conv_weight_ch2_packed[39:0],cnn_core/conv_weight_ch3_packed[39:0],cnn_core/bias_in[23:0],cnn_core/conv_out1[23:0],cnn_core/conv_out2[23:0],cnn_core/conv_out3[23:0],cnn_core/FIFO_out1[23:0],cnn_core/FIFO_out2[23:0],cnn_core/FIFO_out3[23:0],cnn_core/MAX_out1[11:0],cnn_core/MAX_out2[11:0],cnn_core/MAX_out3[11:0],cnn_core/BUF2_out1[11:0],cnn_core/BUF2_out2[11:0],cnn_core/BUF2_out3[11:0],cnn_core/FC_data[11:0],cnn_core/PE_addr[4:0],cnn_core/Weight_addr[4:0],cnn_core/Conv_Layer[2:0],cnn_core/Layer_change,cnn_core/Weight_packed_en,cnn_core/FIFO_valid,cnn_core/BUF1_rd_en,cnn_core/BUF1_wr_en_1,cnn_core/BUF2_rd_en,cnn_core/BUF2_wr_en,cnn_core/PE_clear,cnn_core/PE_en,cnn_core/PE_valid_i,cnn_core/PE_valid_o,cnn_core/conv_done,cnn_core/FC_done,cnn_core/done,cnn_core/Bias_Sel,cnn_core/acc_wr_en,cnn_core/acc_rd_en,cnn_core/Slide_wr_en,cnn_core/Slide_rd_en,cnn_core/Slide_trigger,cnn_core/Slide_clear,cnn_core/BUF1_wr_en
627,627,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
628,628,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
629,629,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
630,630,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
631,631,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
632,632,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
633,633,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
634,634,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
635,635,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
636,636,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
637,637,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
638,638,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
639,639,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
640,640,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
641,641,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
642,642,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
643,643,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
644,644,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
645,645,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
646,646,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
647,647,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
648,648,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
649,649,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
650,650,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
651,651,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
652,652,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
653,653,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
654,654,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
655,655,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
656,656,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
657,657,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
658,658,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,000000,000000,000000,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
659,659,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,015015,ffffff,ff6ff6,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1c,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
660,660,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,15fff6,015015,ffffff,ff6ff6,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,1f,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
661,661,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0000000000,0000000000,0000000000,eb000c,febfeb,000000,00c00c,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,01,7,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
662,662,0,0,0000000000000000000000000000000000000000f7e711faf4,0000000000000000000000000000000000000000171c2d342c,0000000000000000000000000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,0d0f16f2f7,e6e01d5047,2a2be3b4b4,eb000c,febfeb,000000,00c00c,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,02,7,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
663,663,0,0,00000000000d0f16f2f700000000000000000000f7e711faf4,0000000000e6e01d504700000000000000000000171c2d342c,00000000002a2be3b4b400000000000000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,fc0608ffe9,e005236021,161cf90afc,eb000c,febfeb,000000,00c00c,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,03,7,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
664,664,0,0,00000000000d0f16f2f7fc0608ffe90000000000f7e711faf4,0000000000e6e01d5047e0052360210000000000171c2d342c,00000000002a2be3b4b4161cf90afc0000000000023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,1101ec05ec,fd1a355a06,181d3a4d3a,eb000c,febfeb,000000,00c00c,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,04,7,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
665,665,0,0,00000000000d0f16f2f7fc0608ffe91101ec05ecf7e711faf4,0000000000e6e01d5047e005236021fd1a355a06171c2d342c,00000000002a2be3b4b4161cf90afc181d3a4d3a023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f7e711faf4,171c2d342c,023945532a,eb000c,febfeb,000000,00c00c,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,04,7,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
666,666,0,0,00000000000d0f16f2f7fc0608ffe91101ec05ecf7e711faf4,0000000000e6e01d5047e005236021fd1a355a06171c2d342c,00000000002a2be3b4b4161cf90afc181d3a4d3a023945532a,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f7e711faf4,171c2d342c,023945532a,eb000c,febfeb,000000,00c00c,febfeb,000000,00c00c,000,000,000,000,000,000,000,00,04,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
